ID,Stadtname,Einwohner,PositionSued,PositionOst,Spieler,SpielerURL,Klan,KlanURL,Holz,Eisen,Sake,Nahrung,Performance
255,BN Eigentum,1.105,192,157, Kakei Juzo,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7514,Iga Sokoku Ikki,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=734,170%,160%,50%,75%,455%
742,Uwao,23,38,271,,,,,110%,90%,80%,105%,385%
1665,Hyoshate,1.716,160,187, Lanthir Nanda,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7647,Sakurajima Shizoku,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=749,165%,140%,55%,80%,440%
526,Gifaponohe,18,9,251,,,,,75%,70%,90%,140%,375%
657,Yamemima,23,23,288,,,,,110%,60%,90%,130%,390%
553,Hyomiya,22,87,209,,,,,105%,95%,75%,95%,370%
171,Oisuzuai,36,178,211,,,,,100%,80%,80%,105%,365%
1640,Neizunohe,23,80,236,,,,,95%,55%,85%,130%,365%
2280,Namata,27,149,197,,,,,125%,80%,95%,120%,420%
844,OnS Mondsieg,951,39,230, Mika,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=4999,Ochiru no Sakura,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=517,125%,125%,70%,90%,410%
1488,Onon,3.000,66,259, Shiwan Khan,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7504,Die Goldene Horde,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=747,100%,100%,100%,100%,400%
1962,Uwaziro,25,267,60,,,,,80%,55%,70%,145%,350%
1261,Ehimuba,23,129,226,,,,,125%,90%,70%,105%,390%
962,Okamata,23,177,186,,,,,170%,110%,75%,90%,445%
1743,Aimima,25,85,216,,,,,125%,70%,90%,120%,405%
2066,ARRRRR,1.059,34,257,,,,,180%,70%,85%,100%,435%
982,Kumoshoka,24,40,280,,,,,135%,55%,110%,140%,440%
1580,Asashishu,24,176,178,,,,,175%,95%,55%,85%,410%
276,Matapoima,24,238,47,,,,,135%,105%,60%,90%,390%
1698,Hokunhikawa,568,209,170, Wasserbrand,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7707,,,100%,100%,100%,100%,400%
2138,Otsugote,25,244,59,,,,,190%,60%,65%,105%,420%
1748,Utsorio,821,212,65, Kyoschiro,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7695,Kyoschiros Handelsgilde,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=813,170%,135%,55%,80%,440%
2259,Okayama,3.000,224,48, Orochimaru,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=4903,Tsugekitai Yamato,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=664,150%,105%,105%,110%,470%
201,Narokyuba,26,201,102,,,,,95%,125%,55%,100%,375%
902,Bom Fritz,1.105,106,204, Goldener Sperling,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7685,Konoe Shidan,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=812,130%,55%,115%,140%,440%
327,Kobeba,21,221,65,,,,,165%,125%,60%,80%,430%
824,Ibagoka,23,226,129,,,,,50%,190%,55%,80%,375%
298,Hiroamoshu,25,226,15,,,,,150%,85%,50%,85%,370%
338,Utopia,517,218,112,,,,,55%,145%,110%,115%,425%
2001,Kagushima,25,253,32,,,,,85%,125%,65%,95%,370%
916,Gifokyara,26,174,178,,,,,125%,120%,65%,95%,405%
2033,Oitogoya,27,46,256,,,,,130%,100%,75%,100%,405%
572,Fort Tate,3.000,219,131, Ashikaga Juro,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=3974,Takama no Hara,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=722,100%,100%,100%,100%,400%
2156,Kitagoki,1.727,88,245, Sübügätäi,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7534,Die Goldene Horde,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=747,180%,60%,80%,110%,430%
143,Ryuyama,1.259,232,57, Kuroiryu Takeshi,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=5278,Tsugekitai Yamato,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=664,100%,100%,100%,100%,400%
936,Miyyasuki,1.105,227,45, Yasunari Kyoya,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7495,Shinsengumi-kai,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=777,85%,100%,100%,120%,405%
1685,Ishipoatsu,22,105,202,,,,,125%,60%,55%,130%,370%
1849,Picknick,3.000,148,169, Roronoa Rikimaru,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=6540,Kamakura,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=770,100%,100%,100%,100%,400%
1067,Mizukyaoto,26,237,69,,,,,135%,55%,65%,95%,350%
1601,Naoshima,2.775,62,217, Helge Paschulke,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7673,Konoe Shidan,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=812,100%,50%,110%,150%,410%
1089,Tsuotsu,27,239,62,,,,,140%,70%,70%,105%,385%
465,Ibarima,23,38,277,,,,,180%,55%,85%,110%,430%
950,Fukamaki,2.994,62,233, Jimmu,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=5747,Ochiru no Sakura,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=517,145%,70%,65%,115%,395%
1011,Kitakyaro,23,215,146,,,,,165%,70%,55%,90%,380%
1597,Nekuki,26,153,207,,,,,130%,65%,90%,110%,395%
2149,Hiremunohe,1.105,158,192, Hirox,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=2439,Black Ninja,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=5,125%,95%,85%,115%,420%
807,Niimeoka,24,264,46,,,,,150%,60%,85%,115%,410%
2150,Narakuoka,1.105,77,189, Orochimaru,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=4903,Tsugekitai Yamato,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=664,145%,55%,50%,130%,380%
658,Tokoido,3.000,200,119, Hatsumi Masaaki,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=6340,Ochiru no Sakura,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=517,100%,100%,100%,100%,400%
1502,Mizuasashu,24,38,244,,,,,115%,100%,95%,100%,410%
1301,Chichiro,26,87,221,,,,,75%,50%,125%,165%,415%
1999,Housheta,3.000,119,214, Jimmu,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=5747,Ochiru no Sakura,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=517,100%,50%,110%,150%,410%
1741,Shegonohe,25,291,53,,,,,85%,55%,65%,115%,320%
892,Koamatsu,25,181,171,,,,,175%,85%,65%,100%,425%
567,Kanamata,25,235,46,,,,,110%,130%,60%,80%,380%
89,Mahikate,24,196,183,,,,,245%,55%,50%,90%,440%
505,Hyoageshu,1.105,148,195, Bassinus,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=6394,Iga Sokoku Ikki,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=734,135%,110%,85%,115%,445%
1168,Nabend,1.105,203,167,,,,,120%,100%,85%,105%,410%
1809,Kyuoshara,28,110,231,,,,,120%,55%,65%,135%,375%
1072,Kuoshiro,25,211,119,,,,,95%,150%,80%,90%,415%
2037,Hiriyawa,24,83,231,,,,,75%,85%,65%,140%,365%
890,Ehioshishu,25,202,187,,,,,125%,95%,85%,105%,410%
739,Kagaka,1.591,155,187, Lanthir Nanda,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7647,Sakurajima Shizoku,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=749,95%,100%,100%,130%,425%
2214,Maosaoto,25,129,231,,,,,70%,130%,60%,85%,345%
1660,Ho Shushata,821,37,231, Kamihattori Happosai,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=2084,Black Ninja,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=5,140%,145%,65%,85%,435%
1347,Wachia,27,230,134,,,,,75%,95%,55%,115%,340%
1554,Kotsuaki,25,107,216,,,,,75%,70%,90%,120%,355%
2070,Kyushushima,3.000,26,241, Chuluun,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7533,Die Goldene Horde,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=747,110%,100%,100%,110%,420%
1764,Oiezuhama,28,198,118,,,,,75%,205%,60%,75%,415%
330,Asandeyama,280,134,214,,,,,100%,90%,85%,120%,395%
921,Miyyomaro,1.105,40,278, Takeru no Mikoto,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=2600,Black Ninja,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=5,125%,85%,95%,130%,435%
394,Ky Kogoue,1.105,13,246, Kamihattori Happosai,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=2084,Black Ninja,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=5,125%,130%,70%,105%,430%
2217,Homuo,23,285,45,,,,,125%,50%,65%,125%,365%
1732,Uwagoka,1.105,187,160, Sanada Kenji,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7670,Konoe Shidan,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=812,90%,140%,85%,110%,425%
2047,Ishushete,24,255,58,,,,,125%,125%,60%,85%,395%
1022,Donima,810,198,82,,,,,55%,55%,70%,135%,315%
1157,Kuyushumaki,3.000,19,247, Chuluun,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7533,Die Goldene Horde,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=747,125%,105%,90%,115%,435%
2065,Kerulen,3.000,65,243, Shiwan Khan,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7504,Die Goldene Horde,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=747,135%,100%,115%,115%,465%
1224,Fuigaki,26,217,62,,,,,100%,70%,90%,105%,365%
1197,Chikoyama,22,7,248,,,,,100%,60%,70%,135%,365%
2010,Ibakyara,28,140,171, Yuriko,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7742,,,100%,100%,100%,100%,400%
830,Makimura,3.000,206,140, Muunokhoi,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7519,Die Goldene Horde,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=747,120%,120%,65%,100%,405%
912,Wakyuhama,1.047,205,147, Hirox,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=2439,Black Ninja,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=5,85%,160%,90%,90%,425%
153,Hosuta,3.000,165,210, Kakei Juzo,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7514,Iga Sokoku Ikki,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=734,130%,125%,90%,110%,455%
385,Bom Dia,1.105,203,178, Minamoto Yorimasa,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=5515,Shinsengumi-kai,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=777,155%,90%,100%,120%,465%
1174,Mometa,1.105,199,132, Bankimoto,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7679,Kage no Takeda,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=788,110%,135%,95%,95%,435%
1409,Tokangoshu,1.105,272,48, Jumbrunja,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=5835,Shinsengumi-kai,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=777,95%,125%,80%,110%,410%
139,Aounoima,1.105,204,163, Hirox,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=2439,Black Ninja,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=5,105%,100%,120%,135%,460%
2125,Chiya,26,243,44,,,,,90%,125%,75%,95%,385%
502,Kopo,25,140,228,,,,,125%,50%,95%,135%,405%
1759,Yopota,24,211,161,,,,,95%,145%,75%,95%,410%
2016,Osaka,794,233,59, Kuroiryu Takeshi,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=5278,Tsugekitai Yamato,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=664,175%,50%,65%,105%,395%
124,Uwaushata,2.558,229,10, Francisco de Javier,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7654,Viva Portugal,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=814,135%,95%,75%,110%,415%
2187,Saindu,161,138,215,,,,,125%,120%,55%,90%,390%
2228,Totamero,119,177,223,,,,,55%,65%,75%,145%,340%
259,Wazawa,1.421,36,278, Takeru no Mikoto,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=2600,Black Ninja,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=5,185%,60%,105%,115%,465%
1992,Asakenru,948,31,256,,,,,130%,100%,90%,105%,425%
2252,Niagido,24,278,57,,,,,95%,75%,95%,110%,375%
608,Casa Madre,3.000,240,50, Souru Sushi,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7517,Viva Portugal,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=814,100%,100%,100%,100%,400%
1008,Yamitsu,1.105,255,47, Yasunari Kyoya,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7495,Shinsengumi-kai,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=777,105%,100%,105%,115%,425%
117,Hamigoshu,25,249,74,,,,,80%,135%,100%,110%,425%
1996,Grey,1.768,258,41, Vladimir,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7723,,,140%,105%,85%,115%,445%
738,Machigaya,937,265,56, Yuuno Scrya,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7625,Kage no Takeda,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=788,120%,95%,110%,110%,435%
1402,Gifasu,270,213,177,,,,,120%,90%,50%,105%,365%
158,Aokuoto,25,211,168,,,,,120%,75%,75%,105%,375%
1908,Miyyamashu,26,231,54,,,,,85%,95%,90%,110%,380%
1053,Gifino,25,262,51,,,,,145%,90%,65%,100%,400%
897,Kyukyuatsu,25,165,197,,,,,190%,105%,55%,85%,435%
2084,Kagekute,25,131,225,,,,,100%,70%,60%,90%,320%
1631,Hamenohe,1.105,45,266, Takeru no Mikoto,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=2600,Black Ninja,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=5,150%,60%,85%,130%,425%
2269,Ishishikara,1.105,120,216, Okumichi Shigeru,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=4711,Takama no Hara,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=722,100%,90%,85%,120%,395%
445,Manki,1.105,195,137, Hirox,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=2439,Black Ninja,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=5,100%,100%,100%,100%,400%
563,Hokunkoaki,18,69,240,,,,,110%,130%,60%,80%,380%
2086,Nariyama,1.105,252,51, Jun Kaname,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7268,Kage no Takeda,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=788,170%,55%,65%,105%,395%
2071,Gumayaki,23,137,196,,,,,100%,115%,95%,105%,415%
1652,Osorioto,21,230,29,,,,,160%,65%,70%,95%,390%
594,Ibakyuma,28,269,51,,,,,190%,60%,70%,95%,415%
923,Nagichima,3.000,70,245, Myn Bala Ulaanbaatar,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7532,Die Goldene Horde,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=747,100%,100%,100%,100%,400%
2004,Kyusheki,2.147,84,233, Sübügätäi,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7534,Die Goldene Horde,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=747,120%,90%,85%,105%,400%
404,Seushoka,25,23,281,,,,,125%,95%,70%,90%,380%
1164,Miyyamiawa,26,230,67,,,,,75%,60%,70%,135%,340%
2222,Saiumoka,452,181,202,,,,,150%,70%,90%,120%,430%
749,Hiroshiatsu,24,176,164,,,,,170%,65%,55%,110%,400%
2272,Ibariba,24,43,245,,,,,70%,55%,85%,120%,330%
2107,Akakima,41,113,211, Gmork,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7718,,,100%,100%,100%,100%,400%
769,Khuvtsaslakh,3.000,215,114, Shiwan Khan,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7504,Die Goldene Horde,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=747,100%,205%,65%,100%,470%
1172,Tosuki,24,259,45,,,,,95%,90%,85%,105%,375%
765,Gumukuoka,24,207,97,,,,,70%,185%,50%,110%,415%
537,Osizu,24,204,102,,,,,70%,145%,60%,80%,355%
2251,Ehihikaki,34,197,194,,,,,100%,105%,75%,100%,380%
1079,Seidmadhr,1.105,210,178, Seer,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7717,,,100%,100%,100%,100%,400%
1956,Shazoka,1.105,260,43, Jun Kaname,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7268,Kage no Takeda,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=788,170%,100%,55%,85%,410%
2027,Otsumu,222,104,209,,,,,100%,80%,80%,120%,380%
2064,Wakankyashu,3.000,258,51, Sao Feng,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7680,KUROFUNE,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=807,100%,100%,100%,100%,400%
1682,Shunoima,1.954,72,193, Masao Tadayoshi,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=6100,Black Ninja,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=5,100%,95%,55%,125%,375%
1238,Niamihama,1.105,73,227, Jorge Alvares,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7656,Daibutsu,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=817,75%,120%,115%,150%,460%
2090,Saindata,21,240,60,,,,,85%,115%,100%,100%,400%
2144,Nezowaka,924,266,35,,,,,85%,90%,65%,130%,370%
1864,Neizuku,24,167,188,,,,,100%,120%,80%,110%,410%
2295,Kanmeatsu,849,202,174, Seer,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7717,,,125%,130%,70%,85%,410%
987,Erza,1.105,242,32, Laxus,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7672,Fairy Tail,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=794,150%,105%,90%,100%,445%
1699,Wakamawa,691,224,37,,,,,95%,95%,75%,135%,400%
1596,Natsu,1.421,260,41, Laxus,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7672,Fairy Tail,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=794,100%,100%,100%,100%,400%
899,Yooomaaaaaaaaa,1.105,224,124, Yoma,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7741,,,100%,100%,100%,100%,400%
776,Mamihama,25,198,139,,,,,50%,225%,55%,75%,405%
283,Youshoka,26,206,108,,,,,95%,135%,70%,95%,395%
1771,Uwakyaya,23,110,218,,,,,100%,60%,100%,135%,395%
517,Yondate,1.105,91,221, Goldener Sperling,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7685,Konoe Shidan,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=812,105%,95%,90%,110%,400%
893,Uwaunori,25,41,262,,,,,110%,50%,70%,105%,335%
1346,Iwakoro,24,223,119,,,,,75%,220%,50%,70%,415%
1852,Mogowa,1.105,145,200, Waan,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=6075,,,100%,105%,90%,105%,400%
173,Okinmaro,26,32,286, Nakahattori Kunoichi,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=2501,IGAs HASSENSHI,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=312,100%,100%,100%,100%,400%
1312,Osomioka,26,93,240,,,,,100%,125%,60%,85%,370%
1572,Kuazenohe,1.105,89,212, Sun Wukong,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7683,Konoe Shidan,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=812,100%,90%,100%,135%,425%
1621,Tokamawa,1.105,83,235, Dschingis Khan,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7518,Die Goldene Horde,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=747,85%,105%,95%,110%,395%
1963,Chikura,24,201,213,,,,,100%,90%,85%,120%,395%
45,Oezuya,1.105,55,222, Helge Paschulke,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7673,Konoe Shidan,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=812,80%,95%,105%,125%,405%
1869,Asakuima,25,222,56,,,,,160%,95%,60%,85%,400%
791,Ulloki,26,38,275,,,,,175%,60%,70%,105%,410%
1833,Fukonpoima,27,197,155,,,,,75%,105%,90%,105%,375%
1533,Nagemero,23,182,192,,,,,150%,105%,75%,90%,420%
1386,Shinba,24,222,135,,,,,100%,160%,70%,85%,415%
1484,Kurofune,1.105,21,253, Jumbrunja,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=5835,Shinsengumi-kai,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=777,95%,135%,85%,105%,420%
1702,Sagushoka,24,213,166,,,,,80%,170%,75%,80%,405%
375,Yoshikaya,1.105,217,147, Momochi Uyeda,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7663,Shinsengumi-kai,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=777,115%,115%,75%,100%,405%
467,Narakoima,25,230,40,,,,,95%,65%,85%,115%,360%
498,Wamayama,22,244,35,,,,,90%,95%,115%,125%,425%
1283,Moasema,23,266,46,,,,,110%,65%,85%,110%,370%
1288,Sligo,1.105,237,17, Sao Feng,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7680,KUROFUNE,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=807,85%,90%,80%,135%,390%
862,Nesutsu,28,200,191, iorskivansk,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=6817,,,100%,100%,100%,100%,400%
728,Shamoka,1.105,143,192, Mochizuki Chiyome,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7668,Konoe Shidan,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=812,145%,145%,75%,85%,450%
1004,Shigaya,26,264,36,,,,,125%,135%,65%,85%,410%
1782,Oitsugoro,25,275,39,,,,,60%,95%,60%,115%,330%
1745,Kuyau,56,149,182, Kirigakure Saizo,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7461,Kurama,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=820,100%,95%,85%,125%,405%
471,Saitsushu,23,222,142,,,,,115%,105%,55%,85%,360%
1760,Shirioka,48,162,211,,,,,125%,70%,75%,105%,375%
1010,Nigoatsu,25,171,188,,,,,80%,65%,90%,110%,345%
1027,Koigaoka,28,124,217,,,,,100%,50%,80%,120%,350%
364,Wakenoto,22,19,274,,,,,75%,55%,75%,160%,365%
1708,Kuamata,75,204,126, jim6o,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7726,,,100%,100%,100%,100%,400%
241,Sagikyuata,21,273,52,,,,,60%,125%,65%,85%,335%
1110,Ho Akangoru,2.341,193,190, Kamihattori Happosai,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=2084,Black Ninja,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=5,150%,155%,65%,90%,460%
409,Akengonohe,1.105,199,188, Oda Yamata,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=5476,Konoe Shidan,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=812,95%,90%,80%,115%,380%
43,Oitago,53,191,198,,,,,120%,145%,75%,95%,435%
1251,Sapaza,23,50,253,,,,,115%,140%,55%,80%,390%
1979,Hoigama,1.080,58,229, Jimmu,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=5747,Ochiru no Sakura,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=517,165%,95%,65%,100%,425%
1268,Iwamiawa,22,171,212,,,,,100%,80%,65%,105%,350%
